"C_ID","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_MonthlyFamilyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_FirmSize","C_Industry","C_FinancialLiteracy","C_FinancialInstitution","C_PersonalFinancialAdvice","C_TotalVoluntarySuperContribution","App_Tenure","App_AverageDailySessionTime","App_FrequencyOfDecline","App_ContributionTriggerAmount","App_NumberoftimeContributionTriggerAmountChanged","App_RoundUpWholeAmount","App_ShowTutorial"
"39b1677c-24c5-47a9-b650-4aee5f4ea757",26,"B","M",4468,4468,"N","O",2,"P","M","FSS","L","VFL","N",223,27,18,"H",10,95,1,"N"
"7473d082-309c-469d-a88f-7663e069c935",20,"B","M",4152,6228,"N","S",6,"C","M","RET","L","MLC","N",0,15,46,"H",10,90,0,"N"
"c739b450-9d0d-46a8-b2c8-0f04ce4bb146",54,"D","M",11889,29723,"Y","M",0,"C","M","MAN","M","BBL","Y",3829,18,49,"L",10,48,1,"Y"
"19fe6329-faff-4ddb-9c09-26a7c3909a53",51,"D","F",6998,15396,"Y","M",8,"C","P","MAN","L","MTP","Y",1610,14,44,"M",10,78,1,"N"
"20f04ec2-77f7-4a0f-ad4d-a226904d1a22",44,"B","F",8803,19367,"N","O",3,"C","S","HAC","M","UBS","Y",0,5,51,"H",0,21,0,"N"
"d2d6dbb3-a961-4b57-b466-2a8390a80c27",59,"D","F",12419,31048,"Y","M",7,"C","M","THR","M","CBA","Y",2857,23,17,"L",10,91,1,"Y"
"9681e287-dd38-41b5-aa70-19bbb202905d",29,"D","F",5382,10764,"N","O",1,"P","M","FSS","L","UBS","N",538,14,46,"H",10,49,1,"N"
"3556b312-5c4e-4979-b80e-413a78ad1652",22,"M","M",5662,5662,"N","O",2,"C","P","IMT","L","VFL","N",283,4,37,"H",10,67,1,"N"
"27e44652-1b3b-4ba9-a082-c0c4714a69a3",49,"M","M",9487,20871,"Y","S",5,"C","M","EDU","M","CMC","N",0,10,45,"L",10,97,0,"N"
"1585d624-370d-40d9-9e80-47cf36d98e10",48,"M","M",14346,14346,"N","S",1,"P","M","CON","M","CSP","N",2869,18,4,"M",10,11,1,"N"
"67ec654a-59ee-4206-b8bb-b51a59794de4",33,"P","M",7510,12767,"N","M",1,"P","S","TNT","L","HAS","N",605,9,33,"H",10,78,1,"N"
"e0c2955a-eb4f-4e3e-ad6e-f6b253efe442",38,"P","F",8674,21685,"Y","M",6,"C","P","HOS","L","SUN","N",997,27,14,"M",10,84,1,"N"
"965d2dbd-28ab-4c20-b400-ed9fe71c0a59",43,"M","F",15633,39083,"Y","M",7,"P","P","WHT","H","VFL","Y",2697,15,45,"L",10,10,1,"Y"
"128b3715-74bb-4067-8c3e-7c37a96eab73",30,"B","M",9562,21036,"N","O",1,"C","P","AFF","M","CMC","N",478,6,7,"H",10,51,1,"N"
"c4746a3e-15d4-4f32-9f91-18e4276331b0",47,"H","M",15339,15339,"Y","O",5,"P","M","RET","M","AMPB","Y",0,7,16,"H",30,61,0,"N"
"925af8b4-f33b-4957-a26e-aa42802b9b3a",29,"B","M",4547,9094,"N","S",4,"C","M","TNT","L","WBC","Y",0,25,27,"H",0,82,0,"N"
"dddb6ef6-6356-453c-8f99-fb144271cfb8",41,"D","F",19153,19153,"N","S",1,"P","M","FSS","H","MEB","Y",3831,2,44,"L",10,70,1,"Y"
"53e57033-a08f-4f00-a264-5b712ace2e80",36,"B","M",6729,6729,"N","O",7,"C","S","EDU","L","CSP","N",336,25,35,"H",10,63,1,"N"
"90f79742-2c0a-48e6-9f9a-999c95b47e99",24,"D","F",7766,19415,"N","S",4,"C","S","WHT","L","CUA","Y",0,7,16,"H",10,36,0,"N"
"e283a56d-6964-4f1a-9152-9a02438f6b96",34,"P","F",6308,12616,"Y","M",0,"C","S","CON","L","CBA","N",726,2,44,"H",10,73,1,"N"
"9f030609-aa6d-4547-a266-2093e43728ae",39,"B","F",9118,9118,"N","S",1,"P","M","CON","M","BTS","N",0,12,30,"H",0,95,0,"N"
"a55d2d75-070a-4eb7-9a81-c7c698adb32b",30,"B","F",8264,8264,"N","S",1,"P","S","TNT","M","ANZ","N",826,6,34,"M",10,25,1,"N"
"7912c43f-c334-41ef-8b9a-95cae1a84a51",56,"M","F",17567,43918,"Y","M",7,"C","M","FSS","H","ANZ","Y",4040,25,0,"L",10,37,1,"Y"
"c1df1ef4-2d5e-46ed-8e8d-f1079815200b",36,"M","M",7251,18128,"N","M",8,"P","P","CON","M","CBU","N",1167,24,54,"M",10,78,1,"N"
"f1e47701-f2ae-4f34-8ce5-e55a27d1d965",34,"B","M",6945,6945,"N","S",1,"P","P","HAC","M","CBA","N",695,26,41,"H",10,82,1,"N"
"9f5a400f-85fe-4c33-9138-dcd16b83dae6",55,"B","F",11138,27845,"Y","O",8,"P","M","IMT","M","AMPB","N",1671,21,53,"M",10,46,1,"N"
"55ae462f-fac7-46d7-85c3-0eaeb26b00d3",21,"B","F",4362,9596,"N","S",5,"C","P","TNT","L","AMPB","N",251,20,26,"H",10,42,1,"N"
"8ff57ee2-ef6f-45f6-96f4-28302db77832",45,"B","F",18470,46175,"Y","M",8,"C","P","RET","H","HAS","Y",1063,12,35,"M",10,42,1,"N"
"88740e86-326e-49cc-9152-bb2eab6e7075",51,"P","F",18464,18464,"Y","S",1,"C","S","IMT","H","PSP","Y",3693,14,40,"L",10,92,5,"Y"
"e3bb7bbb-c00b-426b-bbbe-b04ac2d6ffbd",44,"D","M",16241,40603,"N","O",0,"C","M","EDU","M","RAMS","Y",3248,20,20,"L",10,1,1,"Y"
"9c40b367-d766-421d-a26e-824c5dea56f2",43,"B","F",13589,33973,"Y","O",8,"C","P","MAN","M","HPL","Y",2038,22,53,"L",10,91,1,"Y"
"3d1581dd-4075-4317-90e7-78e43c37f5e6",26,"M","M",4459,4459,"N","O",2,"C","P","HOS","L","CBA","N",223,26,8,"H",10,83,1,"N"
"1142dd74-ad04-4aec-997c-33f168861c10",49,"B","M",7028,15462,"N","S",7,"C","M","WHT","L","BSA","N",0,26,27,"H",0,59,0,"N"
"adddabf2-7b69-4e28-8331-1baae385a968",31,"M","F",7416,18540,"N","O",2,"P","M","HAC","H","STG","N",0,8,43,"H",0,96,0,"N"
"bccf0eb4-f469-4998-af04-5f53b5efc959",41,"H","F",10959,27398,"Y","M",7,"P","M","EDU","H","HSB","Y",2521,13,29,"L",10,71,1,"Y"
"f9ec28a5-5080-4837-9817-4f110a81fa6a",54,"B","M",12272,30680,"N","O",6,"C","M","CON","M","CBA","Y",0,13,31,"H",0,24,0,"N"
"ae28c9dd-46fc-49fe-b6dd-c0525daf3e47",21,"H","M",5491,5491,"N","O",2,"P","P","TNT","M","SUN","N",549,30,58,"H",10,49,1,"N"
"8afb16eb-1bbf-4f7f-a0c6-cc4c7e772dc7",37,"D","M",7150,17875,"N","M",0,"P","M","RET","L","PIB","N",576,25,38,"H",10,70,1,"N"
"371ba6c1-650e-4e3f-b03a-3fe74633210a",56,"P","M",10685,10685,"Y","S",1,"P","M","THR","M","DBL","Y",2137,19,38,"M",10,12,1,"Y"
"90dc982d-ed1b-4dc6-b22f-499070777804",54,"B","F",18849,47123,"Y","O",6,"P","M","EGW","H","PIB","N",2827,16,25,"L",10,0,1,"Y"
"142436cf-2f41-483b-9d51-cf5bf22f49c9",54,"H","M",4009,4009,"Y","S",1,"C","M","TNT","L","AMPS","N",200,19,29,"H",10,87,1,"N"
"4a590e71-a762-47c7-b423-9ef697995e73",53,"D","M",19382,34888,"Y","M",6,"C","S","IMT","H","CSE","Y",6240,18,51,"L",10,14,1,"Y"
"30e71cb6-6149-4ada-b695-2bfbfa053a98",47,"M","F",14355,14355,"Y","S",1,"P","M","AFF","M","VFL","Y",2871,27,47,"M",10,66,1,"Y"
"83e4103e-2e6e-49a8-a2aa-19866db4b454",49,"D","M",14366,14366,"Y","S",1,"P","S","IMT","M","CSP","N",2873,7,3,"L",10,100,1,"Y"
"b997e6f2-8c7f-4204-b44c-3a660a15b8c5",58,"M","F",13860,13860,"Y","S",1,"C","M","MAN","M","SUN","Y",2772,13,40,"L",10,91,1,"Y"
"5edab1b0-3203-4e17-ae49-4440fad4adc1",50,"D","M",19862,43696,"Y","M",2,"C","P","RET","H","AMPB","Y",6395,3,54,"L",10,86,1,"Y"
"946db9b0-5b9f-4761-91a0-54bba197babd",25,"D","M",4416,4416,"N","O",2,"P","P","EDU","L","CTI","Y",442,12,49,"H",10,83,1,"N"
"e89801a0-8d1a-4f15-8815-24594728d0e6",50,"B","M",15863,15863,"N","S",1,"C","M","RET","M","CSE","Y",3173,29,46,"L",10,65,1,"Y"
"5bef32f4-39af-4da7-825b-bfe7732581cb",30,"M","M",6973,6973,"N","O",3,"P","M","MAN","L","WBC","N",0,13,40,"H",0,22,0,"N"
"5170fc89-4b1f-4e49-bf52-a6f8a60f8ec3",34,"H","M",6117,6117,"N","O",2,"C","P","HOS","L","BOM","N",306,26,39,"H",10,64,1,"N"
"7c6e16a6-c579-475b-b751-b0993e387c51",24,"M","F",8636,8636,"N","S",1,"P","P","TNT","M","MBL","N",432,16,33,"H",10,67,1,"N"
"6fb2957c-17dd-4de0-9efb-017e8fc1812b",48,"B","M",11209,11209,"Y","O",1,"P","P","EDU","M","BSA","Y",2242,16,1,"L",10,71,1,"Y"
"09d60df3-0e30-47ab-8cf4-b7ffcb02e6bd",26,"B","F",6723,14791,"N","S",4,"C","S","HOS","L","SUN","N",386,8,29,"H",10,63,1,"N"
"2d5b662a-5279-4218-8978-467742e28885",56,"D","M",14648,14648,"Y","S",1,"P","P","THR","M","AMEX","Y",2930,2,2,"M",10,6,1,"Y"
"ee2e5079-27b3-4e1f-b5b0-15f20028aeee",48,"H","M",10753,26883,"N","O",6,"P","S","AFF","M","CSP","Y",0,23,13,"H",10,17,0,"N"
"94873f7d-4a26-4aba-88ce-0b91e5b69834",29,"D","M",4361,4361,"N","S",1,"C","P","EDU","L","MEB","N",436,21,25,"H",10,88,1,"N"
"0db8d676-e8a0-459d-b517-2affa5c3dc75",24,"D","F",15411,27740,"N","O",5,"C","P","FSS","H","HAS","N",771,4,50,"H",10,85,1,"N"
"609c2920-b4f5-4e67-8915-5976a816bb34",57,"P","M",11271,11271,"Y","S",1,"P","P","CON","M","PSP","Y",2254,5,13,"L",10,87,1,"Y"
"07c7be4c-41eb-4d20-bec4-060d3ac151f6",56,"D","F",13783,24809,"Y","O",3,"P","P","HOS","H","MBL","N",2757,23,8,"M",10,6,1,"N"
"e897b45a-1270-4c06-bbce-0d3a75a5974f",53,"B","M",19119,19119,"N","S",1,"C","M","HAC","H","HAS","Y",3824,17,55,"L",10,16,1,"Y"
"73810ada-3ba3-4a52-acae-55d7b140a46d",60,"B","M",15968,15968,"Y","S",1,"C","M","TNT","H","IOOF","Y",3194,27,44,"L",10,48,1,"Y"
"87c0a238-61eb-4845-beaf-bdc1ddfd9642",49,"B","M",14082,14082,"Y","S",1,"P","P","IMT","M","SUN","Y",2816,7,26,"L",10,0,1,"Y"
"7008db36-850f-45eb-8f9c-a0c740f4163a",21,"H","F",4079,6119,"N","S",5,"C","P","TNT","L","BTS","N",235,25,55,"H",10,59,1,"N"
"06a48eda-0460-49db-bf46-60edf411cd5e",45,"D","F",7024,15453,"N","O",8,"C","P","TNT","L","CMC","N",351,13,52,"H",10,68,1,"N"
"8204f4a5-9a09-41b5-8fb9-d745a6f999ef",33,"B","M",9456,23640,"N","M",6,"P","S","AFF","M","CSP","Y",762,2,11,"H",10,34,1,"N"
"f39f5580-3f94-4470-b290-e21586a982b9",48,"B","M",13504,13504,"Y","S",1,"C","M","HAC","M","MEB","Y",0,19,37,"H",20,75,0,"N"
"f41609ff-334a-4bcc-9498-f06c30253415",44,"D","M",15239,15239,"Y","S",1,"C","M","AFF","M","ANZ","Y",3048,4,16,"L",10,74,1,"Y"
"c33e36ba-8fbb-46cb-91ac-a6c0d620e64e",27,"P","F",5712,5712,"N","S",1,"P","P","IMT","M","RAMS","N",571,24,60,"H",50,84,1,"N"
"dc9ad631-2a69-48bb-a4cc-159101fcaf81",38,"P","M",9550,9550,"Y","O",5,"P","P","AFF","M","CTI","Y",955,26,17,"M",10,95,1,"N"
"6102e4fa-8141-4cd9-af5c-c4fed8df3094",59,"M","M",10031,10031,"Y","S",1,"C","S","HAC","M","BBL","Y",2006,11,11,"L",10,61,1,"Y"
"51a6660b-637e-41d6-ad12-02d9da26e502",20,"H","M",4543,9995,"N","S",5,"C","P","AFF","L","BOM","N",365,23,38,"H",10,59,1,"N"
"34d51cbc-5144-4c2d-a754-f78b26650e58",38,"B","F",9088,19994,"N","O",5,"P","P","TNT","M","FLY","N",454,27,43,"H",10,52,1,"N"
"962e0427-85fb-402f-925e-c46075e9b1d3",39,"D","F",6542,13084,"N","O",0,"C","M","AFF","L","CMC","Y",327,10,0,"H",10,16,1,"N"
"930c5b19-d989-4d71-8b66-d29e89e61be1",45,"P","M",10234,10234,"Y","S",1,"P","P","THR","M","PSP","Y",1535,20,16,"M",20,20,2,"N"
"9c57ed30-e4b2-46ec-ac30-4b43ff6e2172",54,"B","F",18860,47150,"Y","M",7,"C","M","AFF","H","BBL","N",3253,4,54,"L",10,81,1,"Y"
"c2a182ca-797e-4b89-8a78-50f461781a75",31,"D","M",7051,17628,"N","M",5,"C","S","HAC","M","AMPB","N",1135,4,4,"M",10,18,1,"N"
"3a23b073-729a-48dc-86a4-c82860409750",21,"P","M",5335,11737,"N","S",2,"C","P","CON","L","WST","N",430,15,3,"H",10,100,1,"N"
"77a0f34b-b6dc-4b6f-9933-7a3bd2f6d353",23,"P","F",4807,7211,"N","S",6,"C","M","CON","L","ING","N",276,16,20,"H",10,30,1,"N"
"58013982-5f9e-4319-9672-4b8fa185f730",57,"D","F",17436,38359,"Y","O",4,"P","S","HOS","H","DBL","Y",3487,14,18,"L",10,76,1,"Y"
"fe6148ec-a747-4495-adbd-005d025ae3af",44,"B","F",13200,13200,"Y","O",1,"P","S","THR","M","FLY","Y",2640,19,11,"L",10,66,1,"Y"
"9f868bf9-9485-4a83-8ebe-752ad726faa4",21,"B","F",5126,10252,"N","M",5,"P","S","TNT","L","PSP","N",590,9,25,"H",10,79,1,"N"
"94e12f0b-66eb-4521-9321-6075414ce852",58,"M","M",18839,18839,"Y","O",7,"P","P","WHT","H","SUN","N",0,13,48,"H",0,70,0,"N"
"4185a0f4-8a66-457b-8d83-1551a5b356c3",31,"B","M",6225,6225,"N","S",1,"C","S","FSS","L","BTS","N",311,20,16,"H",10,47,1,"N"
"fc61b5ef-cb48-4b39-b873-3488f1d7a2b6",34,"H","M",6516,13032,"Y","O",5,"C","S","MAN","M","PIB","N",652,23,8,"H",10,14,1,"N"
"67d9c00b-4d63-4f06-b8fd-f87e5538e6d0",52,"M","F",16441,36170,"Y","M",2,"P","S","HOS","H","NAB","Y",3781,21,30,"L",10,27,1,"Y"
"7a3904a0-e37f-44f1-bf52-36cf4e1faec5",49,"D","F",12673,31683,"Y","M",3,"P","M","FSS","M","CTI","Y",2915,19,11,"L",10,82,1,"Y"
"8ae28e06-9428-48de-9b2b-75dece7a4768",43,"M","M",15747,15747,"Y","O",3,"C","M","CON","H","IOOF","N",787,8,49,"H",10,63,1,"N"
"965697fa-1a81-424c-ac4e-9480ae616110",47,"M","F",13286,33215,"Y","O",8,"P","M","AFF","M","WST","Y",1993,29,55,"M",10,25,1,"N"
"304dbfb7-e9b7-45ef-8da4-d4ca01bee63d",50,"D","F",19780,19780,"Y","S",1,"P","P","FSS","H","UBS","Y",3956,5,7,"L",10,6,1,"Y"
"2a8358e9-c96f-4161-a2fb-72ab4a9ae65f",35,"P","F",8836,19439,"N","M",4,"C","S","HOS","M","WST","N",508,19,41,"H",10,78,1,"N"
"3e74ebfa-9d78-47c0-a86e-ce89f8e07c49",23,"P","F",4944,10877,"N","S",1,"P","M","MAN","L","ING","N",284,17,21,"H",10,31,1,"N"
"b8170352-eb6c-4c1e-80a5-d65c982d05e6",34,"M","M",9909,24773,"N","S",7,"P","M","THR","M","IOOF","Y",0,26,25,"H",0,18,0,"N"
"0b748ccc-f499-48eb-b48b-257400def68f",24,"H","F",16350,29430,"Y","M",6,"C","M","WHT","H","FMC","N",941,10,41,"H",10,90,1,"N"
"4ac5b80c-85c4-403e-b269-781b28c09b87",59,"D","M",18148,18148,"Y","S",1,"P","M","IMT","H","FLY","Y",3630,4,18,"L",10,19,1,"Y"
"b70e97b2-3aa7-4d81-95b1-5e36c9a9aa7d",41,"D","F",15234,38085,"Y","O",7,"P","M","IMT","L","MLC","Y",3047,20,0,"L",10,89,1,"Y"
"4ce49c7c-e6ca-4ed3-aa59-0bb2ce17f7f5",47,"H","M",19345,34821,"Y","M",4,"C","S","RET","H","PIB","Y",6229,2,20,"L",10,36,1,"Y"
"0b339f47-09e1-4c43-84fd-edd8de2f4ffa",44,"B","M",9391,20660,"N","M",6,"C","M","HAC","M","NAB","N",757,2,26,"H",10,81,1,"N"
"7b99aca4-613f-402b-8e3f-b51467852830",28,"B","M",5450,8175,"N","S",2,"C","S","RET","L","CSP","N",440,21,3,"H",10,81,1,"N"
"2cffd752-5f70-41ca-80e2-e992d1b87979",44,"D","F",11610,11610,"Y","S",1,"C","S","AFF","M","HAS","Y",0,9,52,"H",0,79,0,"N"
"c4a7dd95-97a8-463b-9ac8-ad5f6c7cbc6f",59,"B","F",18460,46150,"Y","M",4,"C","S","RET","H","HSB","Y",4246,28,29,"L",10,26,1,"Y"
"edbcfd27-8af4-42f5-ba21-c10464504c20",60,"B","F",12222,12222,"Y","S",1,"P","P","CON","M","DBL","Y",2444,22,19,"L",10,98,1,"Y"
"699cf265-dce0-4953-9979-c1050b05d696",56,"M","M",14588,32094,"Y","M",1,"P","S","EGW","M","PSP","Y",4698,27,13,"L",10,68,1,"Y"
"afe9bbc7-ecbc-4c69-aa5d-cfc164271283",50,"P","M",11555,28888,"Y","M",5,"P","P","TNT","M","BTS","Y",3721,23,23,"L",10,93,1,"Y"
"77cb0675-c635-475d-b00d-62488a1b7177",44,"D","M",13405,13405,"Y","O",0,"C","M","IMT","M","HPL","Y",670,4,35,"H",10,30,1,"N"
"0e025884-ed2f-4818-827a-a2ab18c15003",26,"D","M",16302,16302,"N","S",1,"C","S","FSS","H","HAS","N",815,25,3,"H",10,96,1,"N"
"f11528b3-e8f0-46c5-8f10-5804e12c972e",33,"P","F",9229,23073,"N","O",4,"C","S","THR","M","MTP","Y",923,11,58,"M",10,5,1,"N"
"48594085-25c5-44a0-9ef7-718fe1edf6a8",59,"H","F",11529,20752,"Y","M",6,"C","M","IMT","M","CBU","Y",2652,22,2,"M",10,79,1,"Y"
"c55b2aee-1aa1-4dfd-963b-78b56cc5a3c2",30,"M","M",9382,9382,"N","O",2,"P","M","HOS","M","MBL","Y",0,20,54,"H",10,37,0,"N"
"35fdf31a-aa31-4d4d-a08b-720b7237a147",38,"M","F",6140,6140,"N","S",1,"C","P","IMT","L","SUN","N",307,15,38,"H",10,91,1,"N"
"1eb1eb7b-a2cb-4596-96df-e459b78ab952",59,"B","M",9849,9849,"N","O",5,"C","S","HOS","M","CBU","N",1970,23,52,"M",10,2,1,"N"
"cc7b5af5-55f8-4453-984a-d0fb340a3f9c",39,"B","M",7828,19570,"N","M",4,"P","S","RET","L","CSE","N",1261,11,37,"M",10,46,1,"N"
"e2b06bd6-debe-436b-9096-cbf823ce36d3",41,"B","F",11517,28793,"N","O",4,"C","M","EDU","M","PIB","Y",2303,28,40,"L",10,75,1,"Y"
"3b74a838-c5bf-4c04-a786-357cdb0c467c",38,"B","M",8208,8208,"N","O",5,"P","S","AFF","M","DBL","N",410,16,9,"H",10,81,1,"N"
"cb7497ac-18c0-4713-8ce4-78930369ac19",36,"B","F",6985,6985,"N","S",1,"C","M","TNT","L","FMC","N",699,10,29,"H",10,74,1,"N"
"b8db1ae0-06f0-4031-ba05-54269fa46806",28,"B","M",4273,8546,"N","M",8,"P","S","HOS","H","CBA","N",687,2,2,"H",10,98,1,"N"
"245a6524-3623-4a0c-bce5-cd903e300e71",49,"D","F",8221,18086,"Y","O",2,"C","S","HOS","M","SUN","Y",1644,19,10,"M",10,4,1,"N"
"48093746-c40f-403f-a4aa-794ac6acbf01",44,"B","M",11989,11989,"Y","O",3,"P","P","AFF","M","ING","Y",599,30,10,"H",10,47,1,"N"
"dea95e82-39c9-4992-87b8-c1b045cfff63",42,"B","F",19364,19364,"Y","S",1,"C","S","TNT","H","CUA","Y",3873,25,30,"L",10,48,1,"Y"
"9f37989f-23cb-47b9-9d4e-1453a387e07a",23,"B","M",5835,11670,"N","M",5,"P","M","MAN","L","BWA","Y",940,30,55,"M",10,45,1,"N"
"5bd5e498-8811-4c00-a593-a4ebd550e3be",37,"D","F",8359,14210,"N","O",6,"P","M","WHT","M","BWA","N",418,21,57,"H",10,62,1,"N"
"6451f840-66c7-48c4-8258-312a496281e2",54,"P","F",15069,33152,"Y","O",4,"C","P","EGW","H","BBL","Y",3014,14,8,"L",10,49,1,"Y"
"3f6c5b39-a01a-4c88-baf6-37107b1cf5c2",40,"D","M",19870,35766,"Y","M",4,"C","P","CON","H","FLY","Y",1600,15,12,"M",10,96,1,"N"
"82e933a2-dafc-499f-b839-05bcbbc75ac7",40,"B","M",19446,19446,"Y","O",8,"P","P","RET","H","IOOF","Y",972,6,10,"M",10,91,1,"N"
"f85d51e3-6626-4a2e-9919-60ccdfae04a6",51,"P","M",12251,12251,"N","S",1,"P","S","CON","M","AMEX","Y",2450,9,15,"L",10,18,1,"Y"
"96561d3b-b24d-4c15-a3cd-d36775cce14e",51,"M","F",19264,19264,"Y","S",1,"C","P","EDU","H","DBL","Y",2890,21,19,"L",10,73,1,"Y"
"cf964c6a-183e-49c2-a1de-857146090eb9",45,"M","M",11379,11379,"Y","S",1,"C","M","EDU","M","WST","Y",2276,26,34,"L",10,29,1,"Y"
"d252feb1-fcdc-49e7-89fa-3d4cbdf4b84d",20,"P","M",4193,4193,"N","O",7,"C","M","AFF","L","CSE","N",732,3,24,"H",10,17,1,"N"
"c645d679-f5d2-4be8-9f4e-00da9a5e6fbf",59,"H","M",11359,11359,"Y","O",1,"P","S","EGW","M","SUN","Y",2272,7,30,"L",10,3,1,"Y"
"c076f3fd-fd4a-4d18-be52-35a8dc733acd",36,"P","F",6688,13376,"N","O",4,"C","S","AFF","H","FMC","N",669,3,30,"H",10,25,1,"N"
"1d8341af-f197-4515-a67c-a4aa6ead577b",53,"P","F",9616,21155,"Y","O",7,"C","P","RET","M","BQL","Y",0,21,14,"H",0,38,0,"N"
"a8b1e246-bdb3-496f-9ff3-3c416f5a1c10",22,"H","F",5545,5545,"N","S",1,"C","P","AFF","L","IOOF","Y",555,10,6,"H",10,26,1,"N"
"ac270c7d-187f-46c0-8b79-e5d314f65b4f",24,"B","F",9172,22930,"N","M",5,"P","S","AFF","L","UBS","Y",1055,2,32,"M",10,23,1,"N"
"c09b83e2-f815-48d2-a6c9-f2fc5f991cdf",49,"M","F",17002,42505,"Y","M",0,"C","M","EDU","H","FLY","Y",3910,12,41,"L",10,34,1,"Y"
"f901a278-e531-4330-88c4-9cf9695f4d24",34,"P","F",7397,7397,"N","S",1,"C","S","TNT","M","STG","N",740,17,37,"H",10,42,1,"N"
"ccaab646-1953-481f-82b4-e2bd4d842f26",26,"H","F",5099,10198,"N","M",3,"P","S","HOS","L","STG","N",587,22,41,"H",10,98,1,"N"
"9c1585cf-1daf-4784-84d5-ec222063c4a5",21,"H","M",4079,4079,"N","S",1,"P","P","HAC","L","PSP","Y",408,13,31,"H",10,37,1,"N"
"3f7d1646-3b42-4b3b-9065-f278a558bf5e",28,"B","F",4256,9363,"N","S",4,"P","M","AFF","L","BBL","N",245,10,14,"H",50,37,1,"N"
"a8d07a17-79e1-4605-935a-2bebaf744afa",27,"H","M",5939,5939,"N","O",0,"P","S","IMT","L","NAB","Y",594,9,29,"H",10,32,1,"N"
"8d7ca76a-18f2-4ac3-a441-827b298caf18",44,"B","M",13030,32575,"Y","M",8,"P","M","THR","M","PIB","Y",1050,12,44,"M",10,70,1,"N"
"1fcb2ca6-7050-486f-9ec6-61b74d3d0c15",22,"B","M",4547,10003,"Y","S",6,"C","P","THR","L","SUN","N",365,15,26,"H",10,74,1,"N"
"b4b0818e-f9f1-464b-814b-6d494bad5185",46,"B","M",13413,33533,"Y","M",4,"P","S","IMT","M","CBU","Y",4320,6,37,"L",50,77,1,"Y"
"844ff76d-63e5-41a0-80a1-d54de0771a1e",48,"D","F",11176,27940,"Y","M",8,"C","P","IMT","M","AMPB","Y",2570,24,19,"L",10,19,1,"Y"
"4196db8a-7dcd-460b-92be-6bbdd8799237",48,"M","M",10917,10917,"Y","O",5,"C","M","IMT","M","SUN","Y",2183,14,10,"M",50,58,5,"Y"
"15ad0c8f-127b-4bd4-bd1c-88797c60216a",53,"M","F",14515,14515,"N","S",1,"P","S","CON","M","CMC","N",2903,5,41,"M",10,92,1,"N"
"0e1f4e88-fd82-4cdc-aa68-37dc20ae2ab6",54,"B","F",4176,4176,"Y","S",1,"C","P","THR","L","FMC","N",209,9,54,"H",10,59,1,"N"
"8e1c2f2c-18b9-446e-9090-88052a158b5f",25,"D","F",4890,4890,"N","S",1,"P","P","TNT","L","BOM","Y",245,15,27,"H",10,7,1,"N"
"5f973921-b854-4ef2-a6e3-2943b3c4fc15",39,"H","M",6761,6761,"N","S",1,"P","M","AFF","L","NAB","N",338,9,58,"H",10,36,1,"N"
"f659e104-809c-4a16-83bb-69d1de7b700e",43,"B","F",16637,16637,"N","S",1,"C","P","FSS","M","BWA","Y",3327,7,1,"L",10,40,1,"Y"
"66803317-fb76-4319-987b-fa077793aae9",34,"B","F",8621,14656,"N","S",3,"P","M","CON","M","MLC","N",496,27,5,"H",10,43,1,"N"
"ccbf5cbf-b4b3-4f06-8096-f12011bb8509",38,"H","M",6417,12834,"N","M",1,"P","M","RET","L","HSB","N",1034,29,53,"M",10,64,1,"N"
"bf12a6d4-4579-4367-a2e3-6649a1c221ec",49,"M","M",10612,10612,"Y","O",6,"P","S","WHT","H","CBA","Y",2122,7,5,"L",10,41,1,"Y"
"af73a3a9-c406-4b96-b47b-5f863132c9e1",56,"P","F",14837,37093,"Y","M",7,"C","P","HOS","L","AMPB","Y",3412,12,0,"L",10,24,1,"Y"
"b5140cbe-18ab-4d0d-a59e-9b46dc1dd757",35,"D","M",9291,9291,"N","O",6,"C","S","WHT","M","MTP","Y",929,30,45,"M",10,36,1,"N"
"44409c63-fc3a-4e38-946e-d3dfc929998d",31,"P","M",8321,8321,"N","O",2,"C","P","AFF","M","NAB","N",0,16,25,"H",10,92,0,"N"
"49f07542-acf3-47e3-b409-6086b1318479",34,"H","M",8744,8744,"N","S",1,"P","P","THR","M","CTI","N",437,30,13,"H",10,66,1,"N"
"95490680-d7b4-49fb-b44c-8d572f2b4183",50,"M","F",14490,36225,"Y","M",7,"P","M","EDU","M","CSE","Y",2500,15,51,"L",10,69,1,"Y"
"fe267b5c-946d-4152-abbd-413860ae9f39",37,"D","F",8441,8441,"Y","S",1,"P","M","HOS","M","RAMS","N",844,28,53,"M",10,50,1,"N"
"16867e59-3be6-466b-95ea-fd7cc9749509",41,"P","M",11672,21010,"Y","S",1,"C","M","MAN","M","CBA","N",0,15,27,"H",0,39,0,"N"
"698d3d7a-72d8-47c3-a155-7db44e09c55a",25,"H","F",5994,10190,"N","O",1,"P","M","EGW","L","PIB","N",300,7,43,"H",10,76,1,"N"
"c07dc8ee-6535-4169-99cd-48c9aa75c863",30,"H","M",9784,9784,"N","O",8,"C","S","WHT","H","ING","Y",978,8,60,"M",50,76,1,"N"
