"C_ID","C_TotalVoluntarySuperContribution","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_SalarySacrifice","C_FinancialLiteracy","C_PersonalFinancialAdvice","App_SatisfactionRating","App_Tenure","App_AverageDailySessionTime","App_ShowTutorial"
"7e178c30-7b89-408a-8ef6-d0842899202a",2895,49,"B","M",14475,"Y","O",5,"C","Y","H","Y","H",22,18,"Y"
"ac087c04-89fd-4564-afa4-f863623c850b",1958,41,"B","F",9789,"Y","M",2,"P","Y","H","Y","L",19,28,"Y"
"92fd895a-b8cd-40ca-a986-88cf5058ed77",51,29,"B","F",3234,"N","O",5,"P","N","L","N","L",26,48,"N"
"844ff76d-63e5-41a0-80a1-d54de0771a1e",1879,48,"D","F",9395,"Y","M",8,"C","Y","H","Y","H",24,19,"Y"
"6c5179d6-c891-4509-ad0d-c6599103ac6c",289,29,"P","M",4224,"N","O",8,"C","Y","L","N","L",7,36,"N"
"0ea9b8ef-d70f-4aed-b84e-8176fa0bc590",375,39,"D","M",6237,"Y","O",5,"C","N","L","Y","L",8,25,"N"
"e126fd04-6fd5-4618-9342-ec5013ff61d0",36,23,"D","F",4016,"N","O",0,"C","N","L","N","L",3,8,"N"
"29f5389b-b0fa-41d3-b068-0329bc38ffe8",695,44,"M","F",9926,"Y","M",4,"C","N","L","N","L",26,57,"N"
"6d1358e2-838b-4628-adfe-83702291a301",1942,55,"P","M",9712,"Y","S",1,"C","Y","H","Y","H",26,60,"Y"
"7473d082-309c-469d-a88f-7663e069c935",34,20,"B","M",2701,"N","S",6,"C","N","L","N","L",15,46,"N"
"4c5272e8-bd31-4c19-825b-b71423569b20",427,39,"B","F",6797,"N","O",4,"P","N","L","N","L",4,40,"N"
"e29d45a4-43f1-4505-8a41-29fe81572a7a",469,24,"P","M",4684,"N","M",6,"C","Y","L","N","L",24,52,"N"
"de778d75-efbf-44b5-a4a4-d7e503e1b3fd",749,39,"H","M",5962,"Y","O",4,"C","Y","L","N","L",13,45,"N"
"9a80717f-790a-4673-b177-c512d933c894",1843,51,"B","F",10491,"Y","O",1,"P","Y","M","N","L",22,30,"N"
"d1cd282a-d7f6-4eac-bbfb-b0578c7be967",915,35,"M","F",7063,"N","O",2,"C","Y","M","Y","L",25,6,"N"
"0e116aff-ff5d-49aa-b074-090fd45d11c0",631,27,"D","O",5713,"Y","O",1,"C","N","L","Y","L",23,5,"N"
"113b0ca9-9fb0-4a80-9301-2e395d307b23",328,39,"D","F",6217,"Y","O",4,"C","N","L","Y","L",14,20,"N"
"b12d8fe4-60cc-4a08-8ad2-189142a477f3",243,20,"D","M",3154,"N","S",1,"P","Y","L","N","L",24,45,"N"
"a36f8b19-0204-437c-8608-d7b2936ca49f",247,24,"B","F",6817,"N","S",1,"P","Y","L","N","L",25,7,"N"
"3af51c3b-2ae9-4bb2-8ec0-c8a4dc1ba7cb",90,38,"P","M",7416,"N","O",8,"C","N","L","N","L",22,5,"N"
"0e1f4e88-fd82-4cdc-aa68-37dc20ae2ab6",209,54,"B","F",4686,"Y","S",1,"C","N","L","N","L",9,54,"N"
"9653417e-db46-4ed6-8ae6-eaed383ef62e",2670,56,"M","M",13348,"Y","M",1,"C","N","H","Y","H",26,44,"Y"
"1098d395-9dbe-4a1c-b789-80138e5da8fa",71,29,"H","M",4850,"Y","S",5,"C","N","L","N","L",9,5,"N"
"d1acb698-9d23-4f33-a10f-a95a66865ed4",2179,45,"D","M",10897,"Y","O",4,"P","Y","M","Y","H",2,28,"Y"
"0ead0be1-b9fb-44ac-be2f-b36484a422b2",41,21,"B","M",4002,"Y","S",8,"C","N","L","N","L",23,18,"N"
"6c4c39b3-c0ba-4daf-bb8e-d52a51006f03",2670,56,"D","F",13350,"Y","O",4,"C","N","H","Y","H",3,58,"Y"
"ccaab646-1953-481f-82b4-e2bd4d842f26",587,26,"H","F",3607,"N","M",3,"C","Y","L","N","L",22,41,"N"
"dc2d3b4b-1c54-4e3f-b82c-3622f2ed07c7",971,34,"B","F",6464,"N","M",0,"C","Y","L","N","L",4,21,"N"
"ab00dde4-9c76-40c4-a53a-102eefdd1cb6",3417,55,"B","F",17084,"Y","M",8,"C","Y","H","Y","L",8,35,"Y"
"bed60046-d133-4a26-a82b-872bbd29b180",55,41,"M","F",16058,"Y","O",7,"P","N","H","Y","H",8,10,"N"
"ee1fc426-0359-4871-b67b-ddf45fcc3e5c",1805,59,"B","F",9024,"Y","S",1,"P","N","M","Y","H",4,54,"Y"
"1d3085ae-52dc-413b-ba81-d8dabd829008",396,35,"P","F",5568,"Y","S",2,"C","N","L","N","L",28,47,"N"
"fc670344-9fa3-4fef-9d6b-3742e5891572",532,34,"B","F",2659,"Y","M",8,"C","Y","M","N","L",21,5,"N"
"a4d77e80-440a-40a0-9e33-3174046a326c",2261,45,"B","F",11305,"Y","O",6,"C","Y","H","N","L",23,31,"Y"
"07eceb46-0af3-426e-a63f-d5c1155f62e3",1375,57,"D","M",6876,"Y","S",1,"P","N","L","Y","L",28,43,"N"
"105ba37b-e3a8-4026-9c9a-18c187fbc659",1372,59,"D","F",6860,"Y","S",1,"C","N","M","N","L",6,31,"N"
"c3fb9afd-cf1b-491a-956d-3623ed2b5d77",233,21,"D","M",3083,"N","S",1,"C","Y","L","N","L",23,46,"N"
"8cdf3f8d-af66-43a4-bd76-7c21c00e9831",620,31,"D","M",5748,"N","M",3,"P","Y","L","N","L",21,14,"N"
"18d2386b-22cd-4a59-a4b5-2dda3aecbe0d",328,20,"M","M",9319,"Y","S",1,"C","N","L","N","L",8,45,"N"
"9f351df1-937e-40d8-a09c-f0f21a7e4666",2669,44,"B","M",13346,"Y","M",7,"P","N","H","Y","H",11,47,"Y"
"48cab044-778d-4729-ba60-1dc7259b442b",1945,46,"P","M",9726,"Y","O",0,"C","Y","H","Y","H",24,13,"Y"
"ab522943-0f26-49b0-8553-28447658f3d4",46,44,"B","F",14304,"Y","S",5,"P","N","L","N","H",14,60,"N"
"eda3f0f3-637e-4940-930c-94d364565a5e",570,28,"H","M",2848,"Y","S",1,"C","Y","L","N","H",9,20,"N"
"321b3b99-daaa-4fea-bdcd-9ced85da3f0d",2020,53,"H","M",10098,"Y","S",1,"P","N","H","Y","H",23,50,"Y"
"90dc982d-ed1b-4dc6-b22f-499070777804",2827,54,"B","F",16327,"Y","O",6,"P","N","H","N","H",16,25,"Y"
"39a2c7b7-9ebd-454b-9897-034af84b7f45",101,20,"M","F",2614,"N","S",1,"C","Y","L","N","L",28,52,"N"
"ea1d4598-45ba-4ba8-b555-a2a6757529c2",2808,58,"D","F",14038,"N","S",1,"P","N","H","Y","H",2,20,"Y"
"f3ebaa10-14c2-4b4b-85ef-9bd57e842532",200,22,"M","M",1996,"Y","M",5,"C","Y","L","N","H",7,12,"N"
"2499192b-62f3-495a-a537-a0a34b72ab0c",1247,47,"D","F",6237,"Y","M",3,"P","N","M","N","L",16,49,"N"
"06cbde7c-f21a-4d2a-9487-ca1f1ea308f9",1101,48,"D","F",5504,"Y","O",6,"P","N","L","N","L",15,11,"N"
"eee8e147-474d-42c6-b07a-c20efa040774",38,33,"P","F",4988,"N","S",1,"C","N","M","N","L",17,6,"N"
"5f87b937-1734-4150-ba31-60a47cdad18f",2021,58,"B","F",10105,"Y","M",0,"C","Y","H","Y","H",10,25,"Y"
"eacc55c9-aada-41aa-a878-09a8f90d3ead",178,22,"D","M",1781,"Y","M",8,"C","Y","L","N","L",3,60,"N"
"16e00371-6945-4893-9d22-fad8a880baf7",222,41,"H","M",4316,"Y","O",1,"C","N","L","N","L",11,5,"N"
"c828f40b-93cf-49e1-881a-56787589461e",1443,38,"D","M",7216,"N","M",8,"C","Y","M","Y","H",11,35,"N"
"15ad0c8f-127b-4bd4-bd1c-88797c60216a",2056,53,"M","F",10278,"N","S",1,"P","N","H","N","H",5,41,"N"
"c0defc14-a108-4a94-a185-50f29d8aa031",600,27,"M","M",2999,"N","M",2,"P","N","L","N","H",28,55,"N"
"8e69a497-010b-48c3-bf4a-ec4ba14d395b",17,24,"D","F",3272,"N","O",5,"P","N","L","N","L",23,14,"N"
"41dcf378-fb41-4313-ac2c-8518ce8b2d40",1801,52,"M","M",9006,"Y","S",1,"P","Y","H","Y","H",9,6,"Y"
"d57f47e5-e5ad-4b70-8e98-e7dcd6a5ae47",212,24,"D","F",2929,"N","O",8,"C","Y","L","N","L",13,50,"N"
"e7e45e9f-eed8-4007-b7a3-2a8b56cba0ff",2199,58,"B","F",10994,"Y","M",0,"P","Y","M","Y","H",20,14,"Y"
"c7860472-ee6d-4080-bc50-1504ec226ba5",2006,53,"P","F",10028,"Y","M",4,"P","Y","M","Y","L",12,7,"Y"
"7b0eb485-884e-4f50-a4f2-9622d562213b",260,29,"P","M",3805,"N","S",1,"C","Y","L","N","L",23,36,"N"
"a4d5fd73-4410-4335-8b05-e31d04a7457d",2307,44,"B","M",11537,"Y","M",0,"P","Y","H","Y","H",22,58,"Y"
"f584505e-75c6-4d5c-8ab1-3de564c11718",255,23,"B","M",2792,"Y","S",1,"C","N","L","N","H",13,26,"N"
"c945c92f-a61a-4f1f-8724-5ece2023615e",2231,49,"H","M",11154,"Y","S",1,"P","Y","M","Y","H",20,11,"Y"
"d43e149c-8061-4933-a915-0d887ff10949",616,39,"M","F",4899,"N","O",7,"C","Y","L","N","L",3,5,"N"
"43c6452c-65d4-4cb5-8c35-3c23b11dbae0",1919,46,"H","M",9594,"Y","S",1,"C","Y","H","Y","H",24,10,"Y"
"48f5d7d1-9bf2-4de5-9bbd-10040683b79b",99,39,"P","F",4892,"N","S",1,"C","N","L","N","L",20,57,"N"
"d18e89d2-e159-40b8-b3fa-c2ccadaf7596",2722,47,"M","F",13611,"Y","O",7,"P","Y","M","Y","H",11,45,"Y"
"5e2f57aa-d5e7-4676-9492-4b4613cbca4f",147,24,"D","F",4050,"N","S",1,"P","N","L","N","L",5,8,"N"
"a2256a4e-f34d-4050-864c-fc15b427d0ee",2178,52,"B","F",12456,"Y","S",1,"C","Y","H","N","H",11,23,"Y"
"43811883-d5e0-4463-820c-82e90af25266",2754,46,"M","F",13771,"Y","O",5,"C","Y","H","Y","H",27,27,"Y"
"bd267c43-4030-4e36-8307-c364cfaaef22",1182,40,"H","F",9465,"Y","S",1,"C","Y","M","Y","H",27,1,"N"
"164099f4-6d80-45b8-84ba-31011d57f0a8",496,41,"M","F",6109,"Y","O",5,"C","N","L","Y","L",9,35,"N"
"34d04fc8-7ba6-4ecb-802c-2f4fbc6bf0ea",2524,49,"P","F",12619,"Y","S",1,"P","Y","H","Y","H",16,6,"Y"
"8ef80de3-1c0a-4bf2-95b4-dedd7ba0da2a",125,21,"D","F",3290,"N","O",2,"P","Y","L","N","L",5,24,"N"
"3a29e904-6ddf-4d5d-8563-9f118070901c",38,24,"P","M",2952,"N","O",2,"P","N","L","N","L",21,29,"N"
"1902dc8e-c781-4cde-9c88-9681153ce510",161,21,"D","F",3639,"Y","O",4,"C","N","L","Y","L",23,48,"N"
"d33196ec-9054-4700-b594-f4d9531a5b92",692,26,"B","M",3462,"N","M",8,"C","N","L","N","L",21,11,"N"
"124dd4b3-9478-4c1f-84fb-b8e53454cf33",250,28,"P","M",4033,"Y","S",1,"C","N","L","N","L",9,46,"N"
"c0b9421d-8555-4eaa-a503-fdd02d529d30",2959,55,"P","M",14793,"Y","S",1,"P","N","M","Y","H",12,26,"Y"
"f11dd46f-a7bf-4a36-8cbd-ac84ae52fec9",668,37,"B","F",3667,"Y","O",6,"C","Y","M","N","H",16,55,"N"
"90c9eba3-f8cf-4632-bfd1-d153ebd14d09",1883,45,"B","F",10379,"Y","O",6,"P","Y","M","N","L",22,45,"N"
"191a5a93-e3c9-474d-8dd7-c786c2e40b15",21,23,"B","F",5100,"Y","S",2,"C","N","L","Y","L",22,57,"N"
"d04f6080-f277-4b8a-bc56-5718dac05924",37,56,"D","M",15649,"Y","S",1,"C","N","H","Y","H",17,17,"N"
"37f0ed3e-c43c-45dd-a41f-60cce6db0b88",1069,43,"B","M",10841,"N","M",8,"P","Y","M","N","L",15,50,"N"
"3e63d78d-e512-4811-9499-b1aa33e90c41",2322,49,"P","M",11610,"Y","O",6,"C","N","H","Y","H",25,18,"Y"
"9622d5b8-28be-4bf3-af2d-5a78ac597408",1596,59,"D","F",9418,"Y","O",6,"P","N","M","N","L",30,36,"N"
"0c4ce16b-0b54-48de-b0da-0b87a49ee494",740,40,"D","M",4892,"Y","S",1,"C","N","L","Y","L",15,32,"N"
"89a0a7bd-0bfb-493e-9d3b-a3aab7b1e3f0",256,26,"B","F",3617,"N","S",1,"P","Y","L","N","L",15,30,"N"
"6358eba4-7711-4fc7-b1bb-ba7720a9db3c",371,30,"B","M",5482,"N","S",1,"C","N","L","N","L",14,10,"N"
"7cca425e-53fc-4e19-bec2-4daa92a64612",1067,42,"P","F",15070,"Y","M",3,"P","Y","M","N","L",5,31,"N"
"1e11748e-e3db-4267-b01d-b31730e94358",309,28,"H","F",4401,"Y","S",7,"C","N","L","Y","L",30,12,"N"
"0a31b9ae-a141-4731-8caa-6671136ba22a",2219,54,"P","M",11284,"N","S",1,"P","N","M","N","H",22,19,"N"
"91d3eaaa-1064-4387-bcef-e0b54f472e9f",3369,57,"B","M",16847,"Y","M",0,"C","Y","H","Y","H",4,58,"Y"
"35346d05-c83d-4dd1-bf78-c0120f9e3988",620,39,"P","M",6130,"N","M",4,"C","Y","L","N","L",27,35,"N"
"c98e42e9-0793-440b-b026-289900e77cac",1241,39,"B","M",6204,"N","M",8,"C","N","L","N","H",22,26,"N"
"075d532d-f545-4ac0-99c8-7b83100d2ac4",1263,51,"P","F",6317,"N","M",3,"P","N","H","Y","H",14,6,"N"
"0471a136-a8af-45f0-a1e5-c7d029d9208b",966,31,"D","M",5197,"Y","M",4,"C","N","M","Y","L",18,13,"N"
"963b9efa-7467-448a-a2e2-e8887a302f5f",46,56,"M","F",16103,"Y","O",7,"P","N","L","N","L",7,24,"N"
"ecda1a42-30e6-439a-bf0e-ae6e938ae3ee",1564,56,"B","F",7822,"Y","S",1,"P","Y","M","Y","L",11,32,"Y"
"f5a47299-9ca8-42a6-8a02-9b2e08174455",687,37,"B","M",4603,"Y","S",1,"C","Y","M","N","L",13,24,"N"
"2fede35e-817a-4c1c-a05f-46c1b042dfe6",2934,57,"D","F",14672,"Y","O",4,"P","Y","H","Y","H",11,0,"Y"
"cc4d736d-792a-420a-89c4-2a3081bc9d22",84,40,"B","M",11935,"Y","O",6,"C","N","M","Y","L",26,5,"N"
"0c5ba118-313d-44ef-b564-dc1ea20522c9",335,29,"H","F",5821,"Y","S",4,"C","N","L","N","L",8,22,"N"
"750f518d-5839-48c0-8211-8f9dbe0ecf30",491,33,"P","F",6479,"N","S",1,"P","Y","L","N","L",4,30,"N"
"7c88fc38-c9a7-481b-8fab-7ea02d9e109c",2957,51,"D","F",14786,"Y","M",5,"C","Y","H","Y","H",21,18,"Y"
"c33e36ba-8fbb-46cb-91ac-a6c0d620e64e",571,27,"P","F",4088,"N","S",1,"P","N","M","N","H",24,60,"N"
"36e3d828-f043-4bcc-a59d-c27dc21d605f",409,31,"H","M",6098,"N","S",1,"C","Y","L","N","L",18,5,"N"
"c8b4869a-1862-4e7a-93b1-29efab900d09",803,36,"M","M",6249,"N","S",1,"C","Y","L","N","H",10,24,"N"
"b35bfb21-48cd-47a4-8f1c-ba495c4dc793",832,30,"H","M",6142,"N","S",1,"C","Y","L","N","H",28,10,"N"
"f3424704-9133-4fa3-884b-ad500f213780",676,37,"M","F",3381,"N","M",8,"C","Y","M","N","H",8,29,"N"
"a0fd29f9-4cea-4800-aaf1-0d7b20fc3e18",2537,58,"B","F",12966,"Y","M",7,"C","Y","H","N","H",14,1,"Y"
"4252e986-f919-4a6f-813a-d57a3e6521a3",893,41,"P","M",14400,"Y","S",1,"P","N","L","N","L",15,38,"N"
"5d1a952d-34be-423c-99c3-aa22a07fddbd",2249,50,"B","F",11243,"Y","M",8,"P","Y","H","Y","H",14,41,"Y"
"59ccba09-8551-4d39-9e20-207c12d98131",1787,49,"M","M",8934,"Y","S",1,"P","Y","H","Y","H",23,57,"Y"
"56d66f1e-7cc5-4b3c-88bb-53e1bed519ae",500,37,"B","M",7833,"N","O",4,"C","N","L","N","L",18,50,"N"
"4ec66f3f-65bc-4773-a44a-55fff556a738",248,29,"B","M",3622,"N","S",1,"P","N","L","N","L",15,20,"N"
"67f4cb79-28e4-477a-b2a1-fabf4fe9a3c1",366,31,"H","F",5464,"N","S",1,"C","N","L","N","L",4,17,"N"
"ed2e1994-6b86-4e1d-b57c-1086152d2242",2766,50,"H","M",13830,"Y","O",8,"P","Y","H","Y","H",2,31,"Y"
"2d5b662a-5279-4218-8978-467742e28885",2561,56,"D","M",12804,"Y","S",1,"P","Y","H","Y","H",2,2,"Y"
"eaeb6934-06c4-4366-b15f-a8b4a9be5c3d",2585,51,"B","F",12925,"Y","M",5,"P","N","H","Y","H",8,15,"Y"
"6551ca90-dbc8-4e77-bf1c-2289ab6d9a44",2724,50,"P","M",13619,"Y","O",2,"C","Y","H","Y","H",9,16,"Y"
"1037b593-0b05-4b08-9134-c1d4441c3e0a",166,22,"D","F",4183,"Y","O",1,"C","N","L","Y","L",11,27,"N"
"90aef619-2c4c-49be-93c6-3b73f94c95f6",2599,55,"B","F",13112,"Y","M",5,"P","Y","H","N","H",24,21,"Y"
"1acc9d7a-d035-49b5-bf71-1459ecbe6bd2",135,24,"D","F",4186,"Y","S",1,"C","N","L","N","L",30,4,"N"
"5b2a3d34-3f7f-4267-866a-f65c18e337bb",3349,48,"M","M",16745,"Y","O",8,"C","Y","H","Y","H",21,14,"Y"
"0a6ce854-01b4-469c-9890-714a540aaa23",1212,59,"B","F",6061,"Y","S",1,"C","N","L","Y","L",3,16,"N"
"2835beba-a648-481c-8333-3802b7c2642b",360,45,"M","F",5952,"Y","S",1,"C","N","L","N","L",14,47,"N"
"541e7210-924b-42d2-ae93-00b9459da359",245,24,"D","M",6743,"N","S",1,"C","N","L","N","L",25,54,"N"
"0bd52e4e-aee1-4afb-9d29-a6d86aff3519",409,21,"M","O",7979,"Y","S",1,"C","N","H","N","L",13,29,"N"
"07daffc8-c7bd-49e7-8625-e88b0320db60",265,36,"B","M",4232,"Y","S",1,"C","N","L","N","L",3,0,"N"
"5e63bf0e-9ca4-40db-bdfa-54f4e3bc3000",2989,51,"B","M",14946,"Y","M",5,"C","Y","H","Y","H",10,59,"Y"
"9e1b61d3-8b14-4abc-b5e9-03d3e356f548",77,45,"B","M",10554,"Y","O",2,"P","N","L","N","L",30,46,"N"
"3a6816ae-f5ee-461e-a873-ffb5a8e26e04",368,30,"D","O",4730,"N","S",5,"C","Y","L","N","L",11,17,"N"
"ad082cfb-5291-4c60-8ad8-6b05408433c4",2533,44,"B","F",12664,"Y","S",1,"P","Y","H","Y","L",8,25,"Y"
"c11e0ed1-7a3f-4bc1-8561-93a1c7c12544",3141,59,"M","M",15706,"Y","M",5,"C","Y","M","Y","H",15,3,"Y"
"6702dccd-3591-4c79-8fd4-9b0614290bdd",170,20,"D","M",2745,"N","S",4,"P","N","L","N","L",2,37,"N"
"76d35109-1017-4985-9e33-10dc623645e9",3060,57,"M","F",15302,"Y","M",7,"P","N","H","Y","H",23,34,"Y"
"28f96077-40d9-4cc8-a599-d5f5c99586d0",507,31,"B","M",4690,"Y","M",2,"C","N","L","Y","L",17,44,"N"
"f41609ff-334a-4bcc-9498-f06c30253415",2176,44,"D","M",10879,"Y","S",1,"P","Y","M","Y","L",4,16,"Y"
"bfe50815-672e-4cd9-92b2-a8ce35ea60c3",686,33,"P","F",5205,"N","S",1,"P","Y","M","N","H",4,25,"N"
"7800984a-8e6f-4cdb-940f-7d372a3d167e",207,22,"D","M",3455,"N","S",7,"C","Y","L","N","L",27,19,"N"
"e9fea679-ad76-45a8-aa6e-9f5b908ffaf5",99,56,"D","F",9582,"Y","S",1,"C","N","H","Y","H",11,3,"N"
"5fedeb0a-e308-4dcd-9e06-bf0a8c5d696c",39,21,"D","M",3302,"N","S",1,"C","N","L","N","L",26,30,"N"
"37c2a08a-725e-4639-ad71-cbad0ed81d4b",203,26,"B","M",2872,"N","O",8,"C","Y","L","N","L",12,51,"N"
"ab4da509-0be5-4db1-b165-0cb6fd16d3ba",1890,52,"B","F",9451,"Y","O",8,"C","N","H","N","H",27,14,"Y"
"af5566c4-89cb-482c-9584-e2f629fd7012",1984,52,"P","F",9919,"Y","M",1,"P","N","H","Y","H",13,54,"Y"
"f764a620-ac90-4b16-9233-9845776ae454",1067,39,"P","M",6583,"N","M",0,"C","Y","M","Y","H",30,56,"N"
"c33337d1-b720-4b37-b6ed-100aea394eed",947,30,"B","M",6996,"N","S",1,"P","Y","M","Y","H",23,59,"N"
"52300bba-08a7-47fe-91b5-c52e7bbfbb61",736,31,"B","M",6819,"N","M",1,"C","N","L","N","L",17,32,"N"
"89229461-678d-49ae-a9c5-b77993f86c90",1805,56,"M","M",9026,"Y","O",4,"C","N","H","Y","H",24,8,"Y"
"98487ed5-169a-4ba5-abf0-99207df3d05a",1891,60,"B","F",11207,"Y","O",4,"P","Y","M","N","L",14,30,"N"
"7b1c5913-5774-4e64-bedd-019bfac03df5",299,28,"P","M",4333,"N","S",1,"P","N","L","N","L",12,47,"N"
"d198385e-0282-4f47-bdad-6479f5da2a40",2256,44,"M","M",11281,"Y","M",7,"P","Y","M","Y","H",5,56,"Y"
"23862dbf-337f-483b-b881-1588e58b39e8",499,33,"D","M",4138,"Y","S",1,"C","N","L","N","L",27,13,"N"
"bf31107e-caa9-400e-852b-a12fd560f07b",1980,46,"B","F",9898,"Y","S",1,"P","Y","L","Y","H",18,30,"Y"
"d5cee55e-84ed-4096-a9dd-f6c934fe3d70",225,23,"H","F",3057,"N","S",1,"C","Y","L","N","L",21,12,"N"
"0c6cba62-7934-40cb-8745-11bd6e70ca41",960,33,"B","F",5811,"Y","S",1,"C","N","L","Y","L",15,44,"N"
"371ba6c1-650e-4e3f-b03a-3fe74633210a",1868,56,"P","M",9340,"Y","S",1,"P","N","H","Y","H",19,38,"Y"
"c0f244c9-9eb3-48f1-961f-a7cbe85b5a1a",286,25,"D","F",3476,"N","M",1,"P","Y","M","N","H",27,8,"N"
"7994ba10-a7f1-42c7-b8e9-f2a2644600b6",3113,56,"B","M",15563,"Y","M",1,"P","Y","H","Y","H",14,47,"Y"
"ae634238-3b56-484e-bd3c-be61a43cd790",3205,59,"B","M",16024,"Y","S",1,"C","Y","H","Y","L",22,3,"Y"
"e241f4f3-fd3b-4ecf-91f5-25eedae43781",2346,50,"H","F",11730,"N","S",1,"P","Y","M","Y","H",7,29,"Y"
"57713320-8666-4c2d-bfe3-af6a47e8c0dc",138,24,"H","M",3792,"N","O",4,"P","N","L","N","L",27,5,"N"
"a5ca71b5-c02e-4783-8500-55dddda74f7e",2532,48,"B","F",12662,"Y","M",2,"C","N","H","Y","H",23,2,"Y"
"52c9e935-b07b-49d8-8825-3265f2319652",112,24,"M","F",3089,"N","S",1,"P","N","L","N","L",21,24,"N"
"4d836e8b-401b-4ed7-9419-2fb62716bddc",415,27,"H","M",3686,"N","S",7,"P","N","L","N","L",2,43,"N"
"7bfe77a4-c4a7-488b-aa48-587c9d9f801b",552,35,"M","F",7418,"N","M",8,"C","Y","L","N","L",4,20,"N"
"7fc84c92-7d66-4f61-af28-ec2af5928bbc",567,36,"B","M",4694,"N","S",1,"C","N","L","N","L",2,24,"N"
"f85d51e3-6626-4a2e-9919-60ccdfae04a6",1921,51,"P","M",9606,"N","S",1,"P","N","M","Y","H",9,15,"Y"
"4f74e94a-bef8-4029-a84c-027251539215",2554,53,"B","F",12768,"Y","O",0,"P","Y","H","Y","H",7,55,"Y"
"98bced9f-95f9-4a93-a3a5-a1fea10c44dc",506,27,"H","F",3150,"N","M",4,"C","Y","L","N","L",6,52,"N"
"1f9f862c-c75d-4d70-b7e2-e4bcbec60928",361,37,"B","F",4193,"Y","S",4,"C","N","L","N","L",13,55,"N"
"9cfbf1e2-1d66-40a4-b547-47d2f6c52f5f",321,39,"B","F",5107,"N","O",5,"C","N","L","N","L",18,36,"N"
"ab28f5c4-301f-4696-b2cf-4d22d4b4fe89",65,34,"B","M",5434,"N","S",7,"P","N","L","N","H",30,59,"N"
"62f38eb6-e418-4cfc-a0e1-2f7af098e46b",64,57,"D","M",15857,"Y","O",4,"C","N","L","N","L",25,34,"N"
"a3d2d808-c65b-490b-b491-44317639a2c8",85,46,"B","F",8962,"Y","S",6,"C","N","L","N","H",5,19,"N"
"903a7153-87cd-4161-9195-584c2b11e2b4",437,26,"D","F",3207,"N","S",1,"P","N","L","N","L",26,17,"N"
"99c3d9a2-5ffe-44bd-97fb-2a2dc11ae6ce",1547,48,"B","F",8667,"Y","O",2,"C","Y","M","N","L",30,21,"N"
"bd284baa-fe43-4967-b52b-1d3450afe51f",873,39,"D","M",6941,"N","S",1,"P","N","L","N","H",30,41,"N"
"f595edda-15a4-4445-8fea-898e96116dc4",45,40,"H","M",12647,"Y","S",1,"C","N","M","Y","H",6,39,"N"
"bd50e4d2-daae-4000-86ac-fdd67ca1eca8",761,31,"M","M",5673,"N","O",4,"P","Y","H","N","L",15,14,"N"
"5e6d17fb-d039-4786-8f5d-ff569e289775",63,58,"M","F",13436,"Y","O",7,"P","N","L","N","L",28,24,"N"
"2cceb4b1-d540-4f40-878f-22637c29effb",324,27,"D","F",4036,"N","S",2,"C","N","L","N","L",12,30,"N"
"079d7cb5-1957-4e8a-b06e-58bf6d884cc1",470,37,"M","M",9586,"Y","S",1,"C","N","L","Y","L",6,28,"N"
"5bad8c62-860c-4402-8c02-4deee9c7444c",322,28,"P","F",4045,"N","S",6,"C","N","L","N","L",10,59,"N"
"e4d07468-5d3f-47e9-abd9-2f1ceff6553f",2682,43,"M","F",13410,"Y","O",7,"P","Y","M","Y","L",27,3,"Y"
"0a22abd9-aff0-4371-9d1b-00d2c3b78e17",1051,54,"B","F",5256,"Y","O",4,"C","N","L","Y","L",12,54,"N"
"dbbdc2db-49ee-491c-bd98-055e78a6c60d",587,26,"D","M",4152,"N","S",1,"C","Y","L","N","L",8,17,"N"
"9742b302-5371-4a47-88e0-4bfd1f64be3a",2297,55,"M","F",13325,"Y","O",3,"P","Y","H","N","H",2,45,"Y"
"ef79b0d5-64c7-4c26-80cf-46ecb6dc7c68",37,20,"M","M",1642,"Y","S",1,"C","N","L","N","H",4,33,"N"
"b436c166-613e-42ba-ad19-4ed48696b656",2143,41,"D","F",10717,"Y","M",7,"C","Y","H","Y","L",12,12,"Y"
"584cbc45-6f56-451a-ab08-4d8611f46d44",3300,52,"D","M",16502,"Y","O",2,"P","Y","H","Y","H",4,44,"Y"
"22f7c816-03aa-4835-9772-dce834a78367",118,25,"B","F",3669,"Y","S",1,"C","N","L","N","L",3,10,"N"
"8fcdf338-3614-4b09-85d7-cad5100c197f",79,39,"D","M",7687,"N","S",1,"P","N","L","N","L",21,11,"N"
"28dab255-af75-4852-9c34-db5f0527433d",116,24,"B","M",3182,"Y","S",1,"C","N","L","N","L",4,24,"N"
"7c536347-fe34-4b16-a693-e4f077977e6e",301,30,"D","F",4446,"N","S",1,"P","Y","L","N","L",8,13,"N"
"df16aeef-98e4-4b8e-8e7d-c1afac2c2cc2",3084,42,"B","F",15418,"N","O",7,"P","N","H","Y","H",15,27,"Y"
"47869d31-1c21-428c-82fb-98db7f74b104",3236,48,"D","M",16182,"Y","M",1,"P","Y","H","Y","H",30,6,"Y"
"631db44f-fc36-440b-9c29-15a3eed075e1",2439,46,"M","M",12195,"Y","M",7,"C","Y","H","Y","H",30,59,"Y"
